 title=residual
          84   3.4194854592328738E-007   4.1105269055208282E-007
          85   2.9408870183544877E-007   3.5427248334940487E-007
          86   2.5292635008611342E-007   3.0530930317240745E-007
          87   2.1752443046807457E-007   2.6309146683445306E-007
          88   1.8708020022017990E-007   2.2669345511872052E-007
          89   1.6093956212159810E-007   1.9531609218859103E-007
          90   1.3844956647801610E-007   1.6826941084957525E-007
          91   1.1910072572618446E-007   1.4495782352241804E-007
          92   1.0245460124735928E-007   1.2486728451222007E-007
          93   8.8133910836063478E-008   1.0755419133090527E-007
          94   7.5813979094618844E-008   9.2635781712147036E-008
          95   6.5215445488320256E-008   7.9781843353998738E-008
          96   5.6097915646091678E-008   6.8707500133768917E-008
          97   4.8254552353910185E-008   5.9167074795141161E-008
          98   4.1507385972749944E-008   5.0948660401672896E-008
          99   3.5703275003129420E-008   4.3875836297502246E-008
         100   3.0710479492768172E-008   3.7784724682410342E-008
         101   2.6415641229959874E-008   3.2537437633095578E-008
         102   2.2721229342437255E-008   2.8017380415690241E-008
         103   1.9543346496675440E-008   2.4124030773009508E-008
         104   1.6809789116223328E-008   2.0770695385863291E-008
         105   1.4458471753187041E-008   1.7882653580159058E-008
         106   1.2435958041123740E-008   1.5395483998759119E-008
         107   1.0696282970457105E-008   1.3253668385004858E-008
         108   9.1999012852284068E-009   1.1409346356572314E-008
         109   7.9128152918883643E-009   9.8212815657916508E-009
         110   6.8057488533668220E-009   8.4539362177338262E-009
         111   5.8535380986768359E-009   7.2766876968444194E-009
         112   5.0345185798050807E-009   6.2631517749878185E-009
         113   4.3300723007178021E-009   5.3906124009017731E-009
         114   3.7241747463667707E-009   4.6394674768635014E-009
         115   3.2030396113214010E-009   3.9928682582512920E-009
         116   2.7548150427492146E-009   3.4362841461188509E-009
         117   2.3693047523920541E-009   2.9571918247484064E-009
         118   2.0377299847496033E-009   2.5448301244068716E-009
         119   1.7525554341091265E-009   2.1899086988241834E-009
         120   1.5072778580815793E-009   1.8844410476503981E-009
         121   1.2963248252617632E-009   1.6215366827054822E-009
         122   1.1148912903991004E-009   1.3952838884279117E-009
         123   9.5884900019882480E-010   1.2005685334770533E-009
         124   8.2464168826845707E-010   1.0330012401027489E-009
         125   7.0921579720106820E-010   8.8881080273495172E-010
         126   6.0994764794486400E-010   7.6472517207548663E-010
         127   5.2456883281593036E-010   6.5795369152965577E-010
         128   4.5114312285932101E-010   5.6607518672535662E-010
         129   3.8799008450496331E-010   4.8702197830152727E-010
         130   3.3367797414030065E-010   4.1899816949353408E-010
         131   2.8696867104827106E-010   3.6047076434897463E-010
         132   2.4679280841155560E-010   3.1011282430881693E-010
         133   2.1224799695573893E-010   2.6678570463900542E-010
         134   1.8253487610309094E-010   2.2951240907786996E-010
         135   1.5698020661147893E-010   1.9743850998565904E-010
         136   1.3500311979441904E-010   1.6985168826977315E-010
         137   1.1610268302320037E-010   1.4610712639751000E-010
         138   9.9847241585848678E-011   1.2568612817176472E-010
         139   8.5869089616608107E-011   1.0811795903009624E-010
         140   7.3848482884386613E-011   9.3004715040478914E-011
         141   6.3510086079077155E-011   8.0003559332908480E-011
         142   5.4617643741039501E-011   6.8816063958365703E-011
         143   4.6970427547421423E-011   5.9197091673013347E-011
         144   4.0394354527961696E-011   5.0917492444568779E-011
         145   3.4736657994471898E-011   4.3797854232252575E-011
         146   2.9878322038712213E-011   3.7669423136321711E-011
         147   2.5689672611406422E-011   3.2407854178018169E-011
         148   2.2097879082139116E-011   2.7871038810189930E-011
         149   1.8999912754225079E-011   2.3971935547706380E-011
         150   1.6340706565642904E-011   2.0619950191758107E-011
         151   1.4054535313334782E-011   1.7735146684572101E-011
         152   1.2084555578439904E-011   1.5253576179929951E-011
         153   1.0391687510491465E-011   1.3121947972649650E-011
         154   8.9386276158620603E-012   1.1285195000709791E-011
         155   7.6862960440848838E-012   9.7077901273223688E-012
         156   6.6116001562477322E-012   8.3471007883417769E-012
         157   5.6861182429202017E-012   7.1818107016952126E-012
         158   4.8885340220294893E-012   6.1746163737552706E-012
         159   4.2028602820209926E-012   5.3130833066461491E-012
         160   3.6148861681795097E-012   4.5670134340980439E-012
         161   3.1121771826292388E-012   3.9310776855927543E-012
         162   2.6734170432973769E-012   3.3786307085392764E-012
         163   2.2968293933445239E-012   2.9078961460982100E-012
         164   1.9770851622524788E-012   2.4993340730361524E-012
         165   1.6981971384666394E-012   2.1493917756743031E-012
         166   1.4654943925052066E-012   1.8474111129762605E-012
         167   1.2558842854559771E-012   1.5898393712632242E-012
         168   1.0800249583553523E-012   1.3660184094987926E-012
         169   9.3258734068513149E-013   1.1759482276829658E-012
         170   7.9758422089071246E-013   1.0142997552975430E-012
         171   6.9100281052669743E-013   8.6863849446672248E-013
